Date,Price
2020-11-23,30.44338607788086
2020-11-24,31.775222778320312
2020-11-25,31.18881607055664
2020-11-27,30.900585174560547
2020-11-30,30.284360885620117
2020-12-01,31.278268814086914
2020-12-02,32.13302993774414
2020-12-03,32.15290832519531
2020-12-04,32.76913070678711
2020-12-07,32.37156677246094
2020-12-08,32.192665100097656
2020-12-09,32.15290832519531
2020-12-10,32.77906799316406
2020-12-11,32.073394775390625
2020-12-14,31.715587615966797
2020-12-15,32.53059387207031
2020-12-16,32.75918960571289
2020-12-17,33.09711837768555
2020-12-18,32.15290832519531
2020-12-21,33.176631927490234
2020-12-22,33.0573616027832
2020-12-23,33.92206573486328
2020-12-24,33.75309753417969
2020-12-28,33.743160247802734
2020-12-29,33.72328186035156
2020-12-30,34.08108901977539
2020-12-31,34.49852752685547
